TIME,NAME,CHANNEL,TUBE,SIGNAL
48.6081,Wild Fly,2,6,90.8736
48.669,GSS Female,3,6,172.708
48.6775,Wild Fly,2,7,120.043
48.7379,GSS Female,3,7,155.356
48.7471,Wild Fly,2,8,144.969
48.8074,GSS Female,3,8,134.675
49.3827,Wild Fly,2,1,105.837
49.4431,GSS Female,3,1,155.758
49.4516,Wild Fly,2,2,1367.01
49.5122,GSS Female,3,2,2275.95
49.521,Wild Fly,2,3,1093.88
49.5817,GSS Female,3,3,2241.28
49.5898,Wild Fly,2,4,103.633
49.6503,GSS Female,3,4,145.833
49.6588,Wild Fly,2,5,96.456
49.7193,GSS Female,3,5,170.639
49.7276,Wild Fly,2,6,90.8736
49.7881,GSS Female,3,6,172.708
49.7967,Wild Fly,2,7,121.087
49.8574,GSS Female,3,7,155.356
49.8665,Wild Fly,2,8,144.969
49.9276,GSS Female,3,8,134.675
50.5014,Wild Fly,2,1,106.895
50.5615,GSS Female,3,1,155.758
50.5695,Wild Fly,2,2,1396.35
50.6306,GSS Female,3,2,2311.65
50.6395,Wild Fly,2,3,1123.33
50.7004,GSS Female,3,3,2281.4
50.7086,Wild Fly,2,4,101.497
50.7692,GSS Female,3,4,144.745
50.7779,Wild Fly,2,5,96.456
50.8382,GSS Female,3,5,170.639
50.8464,Wild Fly,2,6,90.8736
50.9068,GSS Female,3,6,171.636
50.9159,Wild Fly,2,7,130.482
50.9762,GSS Female,3,7,154.306
50.9852,Wild Fly,2,8,143.651
51.0459,GSS Female,3,8,133.631
51.6187,Wild Fly,2,1,105.837
51.6791,GSS Female,3,1,156.803
51.6874,Wild Fly,2,2,1418.08
51.7479,GSS Female,3,2,2347.35
51.7569,Wild Fly,2,3,1145.68
51.817,GSS Female,3,3,2324.68
51.8253,Wild Fly,2,4,102.565
51.8861,GSS Female,3,4,144.745
51.8949,Wild Fly,2,5,97.5397
51.9552,GSS Female,3,5,171.712
51.9634,Wild Fly,2,6,91.9063
52.0241,GSS Female,3,6,171.636
52.0328,Wild Fly,2,7,132.569
52.0939,GSS Female,3,7,155.356
52.1031,Wild Fly,2,8,144.969
52.1637,GSS Female,3,8,132.587
52.7394,Wild Fly,2,1,102.662
52.8004,GSS Female,3,1,154.713
52.8083,Wild Fly,2,2,1437.64
52.8694,GSS Female,3,2,2374.13
52.8782,Wild Fly,2,3,1176.15
52.939,GSS Female,3,3,2360.58
52.9475,Wild Fly,2,4,101.497
53.0081,GSS Female,3,4,139.304
53.0165,Wild Fly,2,5,98.6235
53.0767,GSS Female,3,5,172.786
53.0857,Wild Fly,2,6,90.8736
53.1462,GSS Female,3,6,172.708
53.1548,Wild Fly,2,7,118.999
53.2156,GSS Female,3,7,157.456
53.2249,Wild Fly,2,8,146.287
53.2858,GSS Female,3,8,134.675
53.861,Wild Fly,2,1,117.479
53.9216,GSS Female,3,1,158.894
53.9295,Wild Fly,2,2,1460.46
53.9897,GSS Female,3,2,2403.14
53.9985,Wild Fly,2,3,1202.55
54.059,GSS Female,3,3,2396.47
54.0672,Wild Fly,2,4,112.181
54.1279,GSS Female,3,4,154.54
54.1369,Wild Fly,2,5,98.6235
54.1978,GSS Female,3,5,172.786
54.2061,Wild Fly,2,6,90.8736
54.2674,GSS Female,3,6,174.854
54.276,Wild Fly,2,7,126.306
54.3377,GSS Female,3,7,157.456
54.3462,Wild Fly,2,8,152.876
54.4066,GSS Female,3,8,136.763
54.9821,Wild Fly,2,1,118.537
55.0429,GSS Female,3,1,158.894
55.0512,Wild Fly,2,2,1481.11
55.1122,GSS Female,3,2,2427.68
55.1213,Wild Fly,2,3,1225.91
55.1825,GSS Female,3,3,2424.98
55.1908,Wild Fly,2,4,115.386
55.2517,GSS Female,3,4,152.363
55.2603,Wild Fly,2,5,99.7073
55.3205,GSS Female,3,5,173.859
55.3289,Wild Fly,2,6,90.8736
55.3898,GSS Female,3,6,173.781
55.3984,Wild Fly,2,7,125.262
55.4591,GSS Female,3,7,160.605
55.468,Wild Fly,2,8,150.24
55.529,GSS Female,3,8,136.763
56.1041,Wild Fly,2,1,119.595
56.1648,GSS Female,3,1,158.894
56.1739,Wild Fly,2,2,1516.97
56.2349,GSS Female,3,2,2448.88
56.2434,Wild Fly,2,3,1251.31
56.3043,GSS Female,3,3,2450.31
56.3128,Wild Fly,2,4,112.181
56.373,GSS Female,3,4,154.54
56.3815,Wild Fly,2,5,97.5397
56.4421,GSS Female,3,5,174.932
56.4504,Wild Fly,2,6,91.9063
56.5113,GSS Female,3,6,174.854
56.5196,Wild Fly,2,7,126.306
56.5801,GSS Female,3,7,160.605
56.5896,Wild Fly,2,8,151.558
56.6498,GSS Female,3,8,136.763
57.2242,Wild Fly,2,1,118.537
57.2856,GSS Female,3,1,158.894
57.2937,Wild Fly,2,2,1530.01
57.3548,GSS Female,3,2,2467.84
57.3637,Wild Fly,2,3,1277.71
57.4251,GSS Female,3,3,2477.76
57.4331,Wild Fly,2,4,110.044
57.4936,GSS Female,3,4,146.922
57.5021,Wild Fly,2,5,104.042
57.5628,GSS Female,3,5,174.932
57.5711,Wild Fly,2,6,91.9063
57.6321,GSS Female,3,6,173.781
57.6409,Wild Fly,2,7,137.789
57.7019,GSS Female,3,7,163.754
57.7112,Wild Fly,2,8,147.605
57.7721,GSS Female,3,8,135.719
58.3472,Wild Fly,2,1,119.595
58.4078,GSS Female,3,1,158.894
58.416,Wild Fly,2,2,1545.22
58.4766,GSS Female,3,2,2484.58
58.4853,Wild Fly,2,3,1298.03
58.5464,GSS Female,3,3,2493.6
58.5548,Wild Fly,2,4,111.112
58.6154,GSS Female,3,4,150.187
58.6238,Wild Fly,2,5,100.791
58.6845,GSS Female,3,5,177.078
58.693,Wild Fly,2,6,90.8736
58.7534,GSS Female,3,6,173.781
58.7623,Wild Fly,2,7,128.394
58.8222,GSS Female,3,7,166.903
58.8312,Wild Fly,2,8,150.24
58.8922,GSS Female,3,8,137.807
59.4686,Wild Fly,2,1,119.595
59.5292,GSS Female,3,1,159.939
59.5375,Wild Fly,2,2,1566.95
59.5985,GSS Female,3,2,2494.62
59.607,Wild Fly,2,3,1325.45
59.6672,GSS Female,3,3,2512.6
59.6759,Wild Fly,2,4,112.181
59.7366,GSS Female,3,4,156.716
59.7456,Wild Fly,2,5,95.3722
59.8062,GSS Female,3,5,176.005
59.8146,Wild Fly,2,6,90.8736
59.8751,GSS Female,3,6,173.781
59.8836,Wild Fly,2,7,126.306
59.9449,GSS Female,3,7,170.052
59.9539,Wild Fly,2,8,150.24
60.0145,GSS Female,3,8,139.895
