TIME,NAME,CHANNEL,TUBE,SIGNAL
44.2211,Wild Fly,2,6,93.9716
44.2817,GSS Female,3,6,157.69
44.2903,Wild Fly,2,7,107.517
44.3514,GSS Female,3,7,142.76
44.3602,Wild Fly,2,8,603.597
44.4207,GSS Female,3,8,1247.57
44.9956,Wild Fly,2,1,175.689
45.0562,GSS Female,3,1,464.138
45.0646,Wild Fly,2,2,236.89
45.1261,GSS Female,3,2,544.443
45.1349,Wild Fly,2,3,93.4417
45.1955,GSS Female,3,3,149.912
45.2037,Wild Fly,2,4,529.919
45.2646,GSS Female,3,4,1048.04
45.2734,Wild Fly,2,5,191.828
45.3351,GSS Female,3,5,603.14
45.3431,Wild Fly,2,6,92.939
45.4038,GSS Female,3,6,157.69
45.4123,Wild Fly,2,7,113.78
45.4733,GSS Female,3,7,143.809
45.4821,Wild Fly,2,8,624.684
45.543,GSS Female,3,8,1315.43
46.1175,Wild Fly,2,1,186.273
46.1784,GSS Female,3,1,495.498
46.1866,Wild Fly,2,2,248.844
46.2469,GSS Female,3,2,581.26
46.2558,Wild Fly,2,3,102.583
46.3157,GSS Female,3,3,150.967
46.3244,Wild Fly,2,4,550.219
46.3853,GSS Female,3,4,1104.63
46.3937,Wild Fly,2,5,204.833
46.4549,GSS Female,3,5,642.849
46.4633,Wild Fly,2,6,92.939
46.5238,GSS Female,3,6,158.763
46.5327,Wild Fly,2,7,116.912
46.5937,GSS Female,3,7,142.76
46.6025,Wild Fly,2,8,647.088
46.663,GSS Female,3,8,1380.15
47.2387,Wild Fly,2,1,191.564
47.2994,GSS Female,3,1,527.904
47.3076,Wild Fly,2,2,257.537
47.3682,GSS Female,3,2,620.308
47.3771,Wild Fly,2,3,102.583
47.4376,GSS Female,3,3,150.967
47.4459,Wild Fly,2,4,568.381
47.507,GSS Female,3,4,1162.31
47.515,Wild Fly,2,5,215.671
47.5756,GSS Female,3,5,686.85
47.5839,Wild Fly,2,6,92.939
47.645,GSS Female,3,6,159.836
47.6536,Wild Fly,2,7,112.736
47.7146,GSS Female,3,7,145.909
47.7236,Wild Fly,2,8,672.128
47.7846,GSS Female,3,8,1444.88
48.3601,Wild Fly,2,1,197.915
48.4211,GSS Female,3,1,563.446
48.4296,Wild Fly,2,2,265.143
48.4901,GSS Female,3,2,661.588
48.4989,Wild Fly,2,3,102.583
48.559,GSS Female,3,3,150.967
48.5673,Wild Fly,2,4,589.749
48.628,GSS Female,3,4,1225.44
48.6365,Wild Fly,2,5,223.258
48.6973,GSS Female,3,5,735.144
48.7055,Wild Fly,2,6,92.939
48.7665,GSS Female,3,6,159.836
48.7751,Wild Fly,2,7,116.912
48.8356,GSS Female,3,7,144.859
48.845,Wild Fly,2,8,693.214
48.9051,GSS Female,3,8,1507.52
49.4809,Wild Fly,2,1,203.206
49.5419,GSS Female,3,1,601.079
49.5502,Wild Fly,2,2,276.01
49.6113,GSS Female,3,2,706.214
49.62,Wild Fly,2,3,103.598
